                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    221,                 0.7531,                 1.6507,                0.68502,                 1.0744,                0.96847,                0.90964,                0.94436,                0.88197,                0.96315,                0.89222,                0.93322,                0.81914,                  0.369,                0.65148,                0.28811,                0.84182,               0.002773,               0.002773,               0.002773
                    222,                0.75273,                 1.6564,                 0.6841,                 1.0734,                0.96837,                0.90946,                0.94439,                0.88213,                0.96196,                0.89278,                0.93338,                0.81983,                 0.3689,                0.65126,                0.28809,                0.84168,                0.00274,                0.00274,                0.00274
                    223,                0.75092,                 1.6488,                0.68272,                 1.0702,                0.96767,                0.91005,                0.94429,                0.88218,                0.96273,                0.89213,                0.93308,                0.81977,                0.36874,                0.65124,                0.28798,                0.84155,               0.002707,               0.002707,               0.002707
                    224,                0.75508,                  1.666,                0.68955,                 1.0752,                0.96777,                 0.9099,                0.94429,                0.88221,                0.96222,                0.89248,                0.93323,                0.81978,                0.36864,                0.65111,                0.28782,                 0.8414,               0.002674,               0.002674,               0.002674
                    225,                0.75171,                 1.6554,                0.68176,                 1.0703,                0.96826,                0.90978,                 0.9445,                0.88215,                0.96235,                0.89276,                0.93322,                0.81991,                0.36842,                0.65097,                0.28763,                0.84121,               0.002641,               0.002641,               0.002641
                    226,                0.74993,                 1.6517,                0.68201,                 1.0681,                0.96834,                0.90975,                0.94433,                0.88216,                0.96206,                 0.8928,                 0.9329,                0.81986,                0.36818,                0.65031,                0.28734,                0.84091,               0.002608,               0.002608,               0.002608
                    227,                0.74667,                 1.6454,                0.67897,                 1.0689,                0.96835,                0.90942,                0.94447,                0.88201,                0.96198,                0.89302,                0.93238,                0.81985,                0.36808,                 0.6506,                 0.2871,                 0.8408,               0.002575,               0.002575,               0.002575
                    228,                0.74913,                  1.656,                0.68114,                 1.0687,                0.96768,                0.90976,                0.94446,                0.88211,                0.96129,                0.89289,                0.93224,                 0.8187,                0.36781,                0.65101,                0.28715,                0.84057,               0.002542,               0.002542,               0.002542
                    229,                0.74791,                 1.6492,                0.67769,                 1.0694,                0.96803,                0.90955,                0.94455,                0.88224,                0.96139,                 0.8927,                0.93254,                0.81908,                0.36764,                0.64926,                0.28683,                0.84039,               0.002509,               0.002509,               0.002509
                    230,                0.74618,                 1.6454,                0.67925,                 1.0683,                0.96934,                 0.9088,                0.94441,                0.88207,                0.96105,                0.89304,                0.93269,                0.81934,                0.36751,                0.64922,                0.28689,                0.84027,               0.002476,               0.002476,               0.002476
                    231,                0.74238,                 1.6336,                0.67349,                 1.0681,                0.96854,                0.90918,                0.94443,                0.88236,                0.96124,                0.89291,                0.93258,                0.81911,                0.36738,                0.64885,                0.28685,                0.84019,               0.002443,               0.002443,               0.002443
                    232,                0.74482,                 1.6434,                0.67524,                  1.067,                0.96873,                0.90944,                0.94453,                0.88233,                0.96116,                0.89283,                0.93241,                0.81805,                0.36733,                0.64884,                0.28668,                0.83991,                0.00241,                0.00241,                0.00241
                    233,                0.74717,                 1.6414,                0.67435,                 1.0682,                0.96896,                0.90946,                0.94448,                0.88253,                0.96155,                0.89297,                0.93248,                0.81874,                0.36719,                0.64856,                0.28654,                0.83963,               0.002377,               0.002377,               0.002377
                    234,                0.74627,                 1.6517,                0.67672,                 1.0694,                0.96888,                0.90939,                0.94455,                0.88251,                0.96104,                0.89367,                0.93228,                0.81782,                0.36713,                0.64877,                0.28633,                0.83956,               0.002344,               0.002344,               0.002344
                    235,                0.74415,                 1.6428,                0.67512,                 1.0658,                0.96901,                0.90961,                0.94458,                0.88239,                0.96141,                 0.8931,                0.93209,                0.81815,                0.36704,                0.64835,                0.28606,                0.83937,               0.002311,               0.002311,               0.002311
                    236,                0.74503,                 1.6406,                0.67136,                 1.0662,                0.96931,                0.90958,                0.94456,                0.88237,                0.96186,                0.89304,                 0.9321,                0.81837,                0.36712,                0.64922,                0.28625,                0.83922,               0.002278,               0.002278,               0.002278
                    237,                0.74418,                 1.6383,                0.67023,                 1.0664,                0.96896,                0.90955,                0.94459,                 0.8828,                0.96166,                0.89286,                0.93176,                0.81898,                0.36667,                0.64906,                0.28608,                0.83888,               0.002245,               0.002245,               0.002245
                    238,                0.74302,                 1.6353,                0.66811,                 1.0642,                 0.9687,                0.90967,                0.94475,                0.88273,                0.96123,                0.89317,                0.93217,                0.81925,                 0.3665,                 0.6489,                0.28596,                0.83867,               0.002212,               0.002212,               0.002212
                    239,                0.74235,                 1.6334,                0.66985,                 1.0648,                0.96827,                0.90983,                0.94478,                0.88285,                0.96171,                0.89308,                0.93215,                0.81926,                0.36657,                0.64916,                0.28614,                0.83853,               0.002179,               0.002179,               0.002179
                    240,                0.74083,                 1.6281,                0.66782,                 1.0645,                 0.9681,                0.90978,                 0.9448,                0.88284,                0.96145,                0.89289,                0.93217,                0.81967,                0.36655,                0.64861,                0.28595,                 0.8383,               0.002146,               0.002146,               0.002146
                    241,                0.73984,                 1.6267,                0.66437,                  1.063,                0.96837,                0.90959,                0.94489,                0.88279,                0.96288,                0.89285,                0.93217,                0.81974,                0.36646,                0.64869,                 0.2859,                0.83814,               0.002113,               0.002113,               0.002113
                    242,                0.74146,                 1.6289,                 0.6643,                 1.0643,                 0.9697,                0.90866,                0.94484,                0.88297,                0.96369,                0.89215,                0.93213,                0.81995,                 0.3665,                0.64845,                0.28586,                0.83806,                0.00208,                0.00208,                0.00208
                    243,                0.73966,                 1.6335,                0.66497,                 1.0615,                0.96984,                0.90874,                0.94486,                0.88296,                0.96321,                  0.892,                0.93217,                0.82002,                0.36687,                0.64869,                 0.2857,                 0.8382,               0.002047,               0.002047,               0.002047
                    244,                0.74152,                 1.6299,                0.66479,                 1.0638,                0.97001,                0.90872,                0.94483,                0.88284,                0.96297,                0.89195,                0.93191,                0.81974,                0.36676,                0.64804,                0.28543,                0.83817,               0.002014,               0.002014,               0.002014
                    245,                 0.7374,                 1.6253,                0.66269,                 1.0605,                0.96961,                0.90867,                0.94493,                0.88307,                0.96326,                 0.8916,                0.93226,                0.81983,                0.36674,                0.64775,                0.28558,                0.83791,               0.001981,               0.001981,               0.001981
                    246,                0.73841,                 1.6204,                0.66051,                 1.0609,                0.96877,                0.91014,                0.94499,                0.88313,                0.95986,                0.89332,                0.93176,                0.81987,                0.36659,                0.64801,                0.28553,                0.83779,               0.001948,               0.001948,               0.001948
                    247,                 0.7389,                 1.6318,                 0.6618,                 1.0604,                0.96839,                0.91023,                0.94495,                0.88303,                0.95935,                0.89418,                 0.9318,                0.81975,                0.36646,                0.64743,                0.28544,                0.83736,               0.001915,               0.001915,               0.001915
                    248,                0.73833,                 1.6251,                0.65898,                 1.0608,                0.96932,                 0.9088,                0.94497,                0.88298,                0.95876,                0.89419,                0.93189,                0.81966,                0.36669,                 0.6469,                0.28539,                0.83759,               0.001882,               0.001882,               0.001882
                    249,                0.73735,                 1.6238,                0.65964,                 1.0614,                 0.9684,                 0.9107,                0.94503,                0.88307,                0.96262,                0.89117,                0.93185,                0.81952,                0.36656,                0.64682,                0.28534,                0.83747,               0.001849,               0.001849,               0.001849
                    250,                0.73642,                 1.6247,                0.65924,                 1.0604,                0.96822,                 0.9106,                0.94495,                0.88303,                0.96253,                0.89094,                0.93168,                0.81962,                0.36661,                0.64712,                0.28542,                0.83725,               0.001816,               0.001816,               0.001816
                    251,                 0.7386,                 1.6261,                0.66002,                  1.062,                0.96849,                0.91062,                0.94499,                0.88311,                0.96219,                0.89096,                0.93173,                0.81957,                0.36655,                0.64727,                0.28533,                0.83713,               0.001783,               0.001783,               0.001783
                    252,                  0.736,                 1.6149,                0.65515,                 1.0579,                0.96793,                0.91069,                0.94504,                0.88331,                0.96148,                0.89139,                 0.9315,                0.81978,                 0.3664,                0.64735,                0.28506,                0.83694,                0.00175,                0.00175,                0.00175
                    253,                0.73652,                 1.6182,                0.65528,                 1.0606,                0.96828,                0.91059,                 0.9451,                0.88332,                 0.9621,                0.89116,                0.93154,                0.81972,                0.36642,                0.64682,                0.28477,                0.83682,               0.001717,               0.001717,               0.001717
                    254,                0.73234,                 1.6105,                0.65304,                 1.0607,                0.96826,                0.91069,                0.94514,                0.88328,                0.96193,                0.89151,                0.93142,                0.81951,                0.36658,                0.64658,                0.28464,                0.83709,               0.001684,               0.001684,               0.001684
                    255,                0.73394,                 1.6096,                0.65129,                 1.0619,                0.96831,                0.91085,                0.94509,                 0.8835,                0.95978,                 0.8934,                0.93155,                0.81947,                0.36662,                0.64666,                0.28455,                0.83719,               0.001651,               0.001651,               0.001651
                    256,                0.73399,                 1.6104,                0.65266,                 1.0614,                0.96842,                0.91089,                 0.9451,                0.88344,                0.96234,                0.89128,                0.93171,                0.81947,                0.36641,                0.64651,                0.28431,                0.83691,               0.001618,               0.001618,               0.001618
                    257,                0.73223,                  1.605,                0.65086,                 1.0586,                0.96826,                0.91108,                0.94514,                0.88341,                0.96259,                0.89143,                 0.9316,                0.81923,                0.36631,                0.64645,                0.28411,                0.83679,               0.001585,               0.001585,               0.001585
                    258,                 0.7317,                 1.6141,                0.64997,                 1.0571,                0.96801,                0.91114,                0.94516,                 0.8834,                0.96272,                0.89138,                0.93193,                0.81976,                0.36634,                0.64601,                0.28425,                0.83674,               0.001552,               0.001552,               0.001552
                    259,                 0.7334,                 1.6032,                0.64804,                 1.0603,                0.96833,                0.91129,                0.94522,                0.88348,                0.96274,                0.89191,                0.93218,                0.81938,                0.36615,                0.64638,                0.28398,                0.83668,               0.001519,               0.001519,               0.001519
                    260,                0.73316,                 1.6142,                 0.6488,                 1.0582,                0.96834,                0.91132,                0.94514,                0.88363,                0.96387,                0.89078,                0.93211,                 0.8199,                0.36581,                0.64624,                 0.2838,                0.83658,               0.001486,               0.001486,               0.001486
                    261,                0.72945,                  1.599,                0.64574,                 1.0563,                0.96895,                  0.911,                0.94515,                0.88359,                0.96394,                0.89101,                0.93252,                 0.8202,                 0.3658,                0.64641,                0.28374,                0.83661,               0.001453,               0.001453,               0.001453
                    262,                0.73026,                 1.6077,                0.64503,                 1.0536,                0.96894,                0.91099,                0.94504,                0.88385,                0.96387,                0.89112,                0.93251,                0.82047,                0.36563,                0.64615,                0.28356,                0.83643,                0.00142,                0.00142,                0.00142
                    263,                0.73016,                 1.6051,                0.64626,                 1.0554,                 0.9687,                0.91099,                0.94505,                0.88379,                0.96356,                0.89114,                0.93253,                 0.8209,                0.36554,                0.64602,                0.28348,                0.83638,               0.001387,               0.001387,               0.001387
                    264,                0.72828,                 1.5988,                0.64367,                 1.0573,                0.96897,                0.91086,                0.94507,                0.88382,                 0.9632,                0.89148,                 0.9326,                0.82082,                0.36556,                 0.6462,                0.28347,                0.83643,               0.001354,               0.001354,               0.001354
                    265,                 0.7288,                 1.5969,                 0.6387,                 1.0562,                0.96911,                0.91052,                0.94511,                0.88378,                0.96357,                0.89174,                0.93283,                0.82109,                0.36531,                0.64572,                0.28353,                0.83635,               0.001321,               0.001321,               0.001321
                    266,                0.72519,                 1.5984,                0.64033,                 1.0549,                 0.9696,                0.91018,                0.94506,                0.88371,                0.96414,                0.89142,                0.93279,                0.82128,                0.36518,                0.64599,                0.28342,                0.83631,               0.001288,               0.001288,               0.001288
                    267,                0.72994,                 1.5999,                0.64185,                 1.0549,                0.96977,                0.91001,                0.94505,                0.88396,                0.96354,                0.89242,                 0.9332,                0.82247,                0.36513,                0.64571,                0.28344,                0.83651,               0.001255,               0.001255,               0.001255
                    268,                0.72363,                 1.5905,                0.63729,                 1.0501,                0.97006,                0.90933,                0.94504,                0.88393,                0.96385,                0.89264,                0.93369,                0.82284,                0.36494,                0.64579,                0.28318,                0.83635,               0.001222,               0.001222,               0.001222
                    269,                0.72578,                 1.5884,                0.63835,                 1.0521,                0.97045,                0.90933,                0.94504,                0.88393,                0.96383,                0.89246,                0.93379,                0.82348,                0.36493,                0.64576,                0.28326,                0.83619,               0.001189,               0.001189,               0.001189
                    270,                0.72418,                 1.5889,                0.63415,                 1.0503,                0.97073,                0.90922,                0.94503,                0.88401,                 0.9645,                0.89215,                0.93363,                0.82368,                0.36492,                0.64578,                0.28321,                0.83606,               0.001156,               0.001156,               0.001156
                    271,                0.72305,                 1.5894,                0.63401,                 1.0503,                0.97074,                0.90935,                0.94505,                0.88395,                0.96398,                0.89263,                0.93371,                0.82328,                0.36496,                0.64592,                0.28295,                0.83592,               0.001123,               0.001123,               0.001123
                    272,                0.72472,                 1.5882,                0.63328,                 1.0485,                0.97071,                0.90947,                0.94531,                0.88416,                 0.9631,                0.89279,                0.93378,                0.82258,                  0.365,                 0.6456,                0.28281,                0.83579,                0.00109,                0.00109,                0.00109
                    273,                0.72402,                  1.589,                0.63326,                 1.0494,                0.97034,                0.90944,                0.94537,                0.88417,                0.96397,                0.89258,                0.93373,                0.82159,                0.36501,                 0.6457,                0.28279,                0.83554,               0.001057,               0.001057,               0.001057
                    274,                0.72001,                 1.5797,                0.62863,                   1.05,                0.97037,                0.90931,                0.94541,                0.88416,                0.96419,                0.89292,                0.93445,                0.82189,                0.36507,                0.64559,                0.28262,                0.83554,               0.001024,               0.001024,               0.001024
                    275,                0.72228,                 1.5831,                0.63345,                 1.0522,                0.97046,                0.90895,                0.94545,                0.88433,                0.96469,                0.89278,                0.93474,                0.82233,                0.36493,                0.64579,                0.28245,                0.83552,               0.000991,               0.000991,               0.000991
                    276,                0.71996,                  1.578,                0.62958,                 1.0491,                0.97049,                0.90905,                0.94547,                0.88441,                0.96502,                0.89287,                0.93465,                0.82228,                 0.3647,                0.64549,                0.28221,                0.83549,               0.000958,               0.000958,               0.000958
                    277,                0.71911,                 1.5814,                0.62746,                 1.0521,                0.97058,                0.90899,                 0.9454,                0.88459,                0.96485,                0.89302,                 0.9349,                0.82206,                0.36447,                0.64574,                0.28203,                0.83552,               0.000925,               0.000925,               0.000925
                    278,                0.71942,                 1.5776,                0.62454,                 1.0475,                0.97112,                0.90893,                0.94544,                 0.8844,                0.96502,                0.89303,                 0.9348,                0.82143,                0.36458,                 0.6454,                0.28188,                 0.8354,               0.000892,               0.000892,               0.000892
                    279,                0.71945,                 1.5779,                0.62469,                 1.0448,                0.97124,                0.90888,                0.94544,                0.88442,                0.96476,                 0.8929,                0.93437,                0.82134,                0.36462,                0.64635,                0.28179,                0.83533,               0.000859,               0.000859,               0.000859
                    280,                0.71409,                 1.5662,                0.62245,                  1.044,                0.97144,                0.90882,                0.94536,                0.88454,                0.96462,                0.89271,                0.93433,                0.82101,                0.36442,                0.64605,                0.28156,                0.83515,               0.000826,               0.000826,               0.000826
                    281,                0.71649,                 1.5654,                0.62386,                 1.0472,                0.97246,                0.90817,                 0.9454,                0.88437,                0.96446,                0.89243,                0.93373,                0.82014,                0.36452,                 0.6464,                0.28158,                0.83506,               0.000793,               0.000793,               0.000793
                    282,                0.71418,                 1.5682,                0.62363,                 1.0466,                0.97305,                0.90809,                0.94546,                0.88453,                0.96388,                0.89303,                0.93393,                0.82074,                0.36454,                0.64621,                0.28167,                0.83498,                0.00076,                0.00076,                0.00076
                    283,                0.71289,                 1.5619,                 0.6174,                 1.0458,                0.97293,                0.90822,                0.94547,                0.88461,                0.96347,                0.89292,                0.93366,                0.82031,                0.36444,                0.64606,                0.28164,                0.83485,               0.000727,               0.000727,               0.000727
